Task_ID,Process_ID,Processor_ID,MI,Speed,Power
T174,T174_P83,P166,1759,2195,1.71
T174,T174_P84,P105,1718,2437,1.85
T174,T174_P85,P41,584,2650,1.29
T174,T174_P86,P63,2219,2494,1.0
T174,T174_P87,P194,1034,2762,1.56
T174,T174_P88,P95,2664,1928,0.65
T174,T174_P89,P111,1376,2300,0.93
T175,T175_P1,P80,1531,1393,1.48
T175,T175_P2,P22,2392,1476,1.88
T175,T175_P3,P11,2098,2385,1.64
T175,T175_P4,P75,2096,2266,1.49
T175,T175_P5,P41,1952,2650,1.29
T175,T175_P6,P193,2030,2133,1.16
T175,T175_P7,P194,1690,2762,1.56
T175,T175_P8,P11,1264,2385,1.64
T175,T175_P9,P104,1438,1546,1.8
T175,T175_P10,P185,2011,1130,0.58
T175,T175_P11,P88,2726,1163,0.71
T175,T175_P12,P175,1265,1096,1.61
T175,T175_P13,P76,1285,2813,1.03
T175,T175_P14,P187,595,1781,1.74
T175,T175_P15,P172,846,2010,1.82
T175,T175_P16,P121,2045,2310,0.59
T175,T175_P17,P79,2184,2182,0.58
T175,T175_P18,P72,1690,1600,1.21
T175,T175_P19,P132,2858,2683,1.79
T175,T175_P20,P136,2569,1821,1.37
T175,T175_P21,P6,1425,1501,0.74
T175,T175_P22,P188,946,2220,0.57
T175,T175_P23,P95,1488,1928,0.65
T175,T175_P24,P143,2551,2794,1.5
T175,T175_P25,P133,1230,1065,1.11
T175,T175_P26,P71,1858,2130,0.86
T175,T175_P27,P186,1049,1788,1.45
T175,T175_P28,P120,2998,2895,1.6
T175,T175_P29,P179,752,2285,1.01
T175,T175_P30,P173,1892,1186,0.9
T175,T175_P31,P10,1686,1209,1.96
T175,T175_P32,P176,735,2763,0.73
T175,T175_P33,P75,1478,2266,1.49
T176,T176_P1,P56,1355,1735,1.33
T176,T176_P2,P196,1954,1023,0.67
T176,T176_P3,P50,2655,2563,1.06
T176,T176_P4,P66,2904,1255,1.23
T176,T176_P5,P81,1000,2442,1.47
T176,T176_P6,P102,1408,1429,1.11
T176,T176_P7,P37,918,2657,0.69
T176,T176_P8,P24,887,2232,1.23
T176,T176_P9,P183,2957,1864,0.88
T176,T176_P10,P117,2655,1946,0.78
T176,T176_P11,P120,1006,2895,1.6
T176,T176_P12,P140,697,2870,1.35
T176,T176_P13,P156,1313,1285,1.26
T176,T176_P14,P62,2930,1088,0.55
T176,T176_P15,P24,1310,2232,1.23
T176,T176_P16,P127,1387,2726,0.59
T176,T176_P17,P35,2158,2206,1.97
T176,T176_P18,P165,1823,2838,1.98
T176,T176_P19,P58,660,1704,0.51
T176,T176_P20,P105,642,2437,1.85
T176,T176_P21,P186,814,1788,1.45
T176,T176_P22,P22,2568,1476,1.88
T176,T176_P23,P128,1841,2573,1.26
T176,T176_P24,P100,890,1758,1.63
T176,T176_P25,P119,2550,1552,0.59
T176,T176_P26,P105,2763,2437,1.85
T176,T176_P27,P185,2648,1130,0.58
T176,T176_P28,P3,543,1051,1.65
T176,T176_P29,P48,1354,1440,1.1
T176,T176_P30,P7,620,1457,0.5
T176,T176_P31,P151,937,2872,0.51
T176,T176_P32,P86,2199,2583,0.79
T176,T176_P33,P29,2751,2330,0.86
T176,T176_P34,P33,2946,1451,1.6
T176,T176_P35,P135,553,1646,1.35
T176,T176_P36,P63,2045,2494,1.0
T176,T176_P37,P86,2434,2583,0.79
T176,T176_P38,P164,2537,1877,0.95
T176,T176_P39,P68,1661,2888,1.59
T176,T176_P40,P153,990,1939,1.34
T176,T176_P41,P186,2201,1788,1.45
T176,T176_P42,P1,1375,2309,1.83
T176,T176_P43,P101,2006,1727,0.85
T176,T176_P44,P157,1916,1505,0.7
T176,T176_P45,P35,737,2206,1.97
T176,T176_P46,P20,1774,1191,1.93
T177,T177_P1,P19,1004,1061,0.74
T177,T177_P2,P135,2855,1646,1.35
T177,T177_P3,P74,945,2287,0.64
T177,T177_P4,P139,1697,1432,1.49
T177,T177_P5,P58,1447,1704,0.51
T177,T177_P6,P102,2670,1429,1.11
T177,T177_P7,P123,1904,2140,0.58
T177,T177_P8,P7,2902,1457,0.5
T177,T177_P9,P36,2168,1569,1.3
T177,T177_P10,P50,1198,2563,1.06
T177,T177_P11,P186,1145,1788,1.45
T177,T177_P12,P56,2984,1735,1.33
T177,T177_P13,P155,2571,1542,1.31
T177,T177_P14,P38,801,2780,1.49
T177,T177_P15,P62,2348,1088,0.55
T177,T177_P16,P71,1872,2130,0.86
T177,T177_P17,P87,2213,1592,1.3
T177,T177_P18,P20,877,1191,1.93
T177,T177_P19,P66,649,1255,1.23
T177,T177_P20,P179,1704,2285,1.01
T177,T177_P21,P34,2628,1919,1.72
T177,T177_P22,P138,2168,1135,0.62
T177,T177_P23,P192,675,2988,0.74
T177,T177_P24,P94,587,1569,1.78
T177,T177_P25,P200,1882,2396,0.55
T177,T177_P26,P61,2516,2652,0.6
T177,T177_P27,P102,2255,1429,1.11
T177,T177_P28,P112,689,1350,1.54
T177,T177_P29,P133,893,1065,1.11
T177,T177_P30,P30,1027,2436,0.86
T177,T177_P31,P110,573,2247,1.68
T177,T177_P32,P11,1290,2385,1.64
T177,T177_P33,P15,2630,1178,1.76
T177,T177_P34,P53,1979,1189,0.87
T177,T177_P35,P100,2129,1758,1.63
T177,T177_P36,P156,862,1285,1.26
T177,T177_P37,P196,611,1023,0.67
T177,T177_P38,P99,1130,1333,0.64
T177,T177_P39,P176,2366,2763,0.73
T177,T177_P40,P19,1812,1061,0.74
T177,T177_P41,P191,1371,1514,1.97
T177,T177_P42,P26,1218,2149,1.04
T177,T177_P43,P197,1395,2393,1.92
T177,T177_P44,P66,1894,1255,1.23
T177,T177_P45,P92,713,1206,0.61
T177,T177_P46,P111,2585,2300,0.93
T177,T177_P47,P141,1251,2931,0.97
T177,T177_P48,P112,2843,1350,1.54
T177,T177_P49,P28,2488,2466,1.71
T177,T177_P50,P161,2487,1538,0.93
T177,T177_P51,P109,2799,1146,1.89
T177,T177_P52,P165,1084,2838,1.98
T177,T177_P53,P160,1363,2103,0.87
T177,T177_P54,P135,1580,1646,1.35
T177,T177_P55,P75,665,2266,1.49
T177,T177_P56,P30,1491,2436,0.86
T177,T177_P57,P78,2771,1740,1.8
T177,T177_P58,P2,2661,1228,1.63
T177,T177_P59,P115,1294,1501,1.49
T177,T177_P60,P88,1722,1163,0.71
T177,T177_P61,P61,2453,2652,0.6
T177,T177_P62,P171,2753,2043,0.66
T177,T177_P63,P189,2665,1958,1.0
T177,T177_P64,P35,2168,2206,1.97
T177,T177_P65,P12,1368,2516,1.26
T177,T177_P66,P60,2033,1541,0.59
T177,T177_P67,P158,1008,2525,1.02
T177,T177_P68,P14,919,2116,1.44
T177,T177_P69,P171,2017,2043,0.66
T177,T177_P70,P116,573,1334,1.23
T177,T177_P71,P156,694,1285,1.26
T177,T177_P72,P130,2008,1114,0.6
T177,T177_P73,P145,2879,1644,0.9
T177,T177_P74,P182,765,2393,1.26
T177,T177_P75,P75,1670,2266,1.49
T177,T177_P76,P147,1244,2342,1.47
T177,T177_P77,P5,2355,1563,0.94
T177,T177_P78,P66,2887,1255,1.23
T177,T177_P79,P43,2150,2429,1.95
T177,T177_P80,P194,2948,2762,1.56
T177,T177_P81,P181,2846,2622,1.78
T177,T177_P82,P160,2223,2103,0.87
T177,T177_P83,P197,2845,2393,1.92
T177,T177_P84,P97,1714,2708,1.31
T177,T177_P85,P142,2976,2161,0.89
T177,T177_P86,P195,2958,2930,1.34
T177,T177_P87,P191,2368,1514,1.97
T177,T177_P88,P23,2638,2034,1.4
T177,T177_P89,P76,1094,2813,1.03
T177,T177_P90,P138,1999,1135,0.62
T177,T177_P91,P149,2073,1810,1.89
T177,T177_P92,P164,2829,1877,0.95
T177,T177_P93,P64,1101,1940,1.27
T177,T177_P94,P85,2815,1466,0.66
T177,T177_P95,P27,1705,1407,1.98
T177,T177_P96,P6,2549,1501,0.74
T177,T177_P97,P80,2832,1393,1.48
T178,T178_P1,P50,1217,2563,1.06
T178,T178_P2,P49,943,2960,1.51
T178,T178_P3,P48,1413,1440,1.1
T178,T178_P4,P76,1078,2813,1.03
T178,T178_P5,P199,2260,1234,0.72
T178,T178_P6,P104,2809,1546,1.8
T178,T178_P7,P144,724,2470,0.97
T178,T178_P8,P105,594,2437,1.85
T178,T178_P9,P143,2437,2794,1.5
T178,T178_P10,P40,2130,2554,0.75
T178,T178_P11,P164,982,1877,0.95
T178,T178_P12,P118,2210,1777,0.83
T178,T178_P13,P8,2310,1285,1.58
T178,T178_P14,P45,1384,1696,1.63
T178,T178_P15,P80,2800,1393,1.48
T178,T178_P16,P186,1434,1788,1.45
T178,T178_P17,P134,2985,2648,1.91
T178,T178_P18,P57,1834,2735,1.38
T178,T178_P19,P172,2967,2010,1.82
T178,T178_P20,P93,1499,1778,1.71
T178,T178_P21,P134,1067,2648,1.91
T178,T178_P22,P169,2798,1449,1.33
T178,T178_P23,P194,571,2762,1.56
T178,T178_P24,P73,512,2698,1.11
T178,T178_P25,P89,2169,2751,0.78
T178,T178_P26,P170,982,1283,1.9
T178,T178_P27,P37,2819,2657,0.69
T178,T178_P28,P157,2278,1505,0.7
T178,T178_P29,P88,622,1163,0.71
T178,T178_P30,P141,1103,2931,0.97
T178,T178_P31,P104,2918,1546,1.8
T178,T178_P32,P196,1969,1023,0.67
T178,T178_P33,P140,1100,2870,1.35
T178,T178_P34,P112,1589,1350,1.54
T178,T178_P35,P24,2755,2232,1.23
T178,T178_P36,P98,2846,1747,0.52
T178,T178_P37,P97,1911,2708,1.31
T178,T178_P38,P105,798,2437,1.85
T178,T178_P39,P56,561,1735,1.33
T178,T178_P40,P144,2473,2470,0.97
T178,T178_P41,P110,902,2247,1.68
T178,T178_P42,P173,1096,1186,0.9
T178,T178_P43,P197,1279,2393,1.92
T178,T178_P44,P136,1784,1821,1.37
T178,T178_P45,P147,1879,2342,1.47
T178,T178_P46,P193,992,2133,1.16
T178,T178_P47,P65,1286,2098,0.92
T178,T178_P48,P199,1593,1234,0.72
T178,T178_P49,P103,2717,2372,1.22
T178,T178_P50,P39,1485,1013,1.92
T178,T178_P51,P151,1772,2872,0.51
T178,T178_P52,P131,1613,1469,0.6
T178,T178_P53,P161,666,1538,0.93
T178,T178_P54,P8,1172,1285,1.58
T178,T178_P55,P123,1416,2140,0.58
T178,T178_P56,P1,526,2309,1.83
T178,T178_P57,P171,2604,2043,0.66
T178,T178_P58,P112,2959,1350,1.54
T178,T178_P59,P101,2094,1727,0.85
T178,T178_P60,P17,725,1864,0.8
T178,T178_P61,P30,2085,2436,0.86
T178,T178_P62,P129,1327,2589,1.78
T178,T178_P63,P20,832,1191,1.93
T178,T178_P64,P172,1291,2010,1.82
T178,T178_P65,P157,1871,1505,0.7
T178,T178_P66,P7,696,1457,0.5
T178,T178_P67,P17,2036,1864,0.8
T178,T178_P68,P136,729,1821,1.37
T178,T178_P69,P157,1643,1505,0.7
T178,T178_P70,P21,1700,1447,1.88
T178,T178_P71,P162,2984,2529,1.16
T178,T178_P72,P19,1816,1061,0.74
T178,T178_P73,P14,2356,2116,1.44
T178,T178_P74,P105,1225,2437,1.85
T178,T178_P75,P162,2637,2529,1.16
T178,T178_P76,P51,2885,1689,1.85
T178,T178_P77,P114,2184,2493,1.68
T178,T178_P78,P161,1088,1538,0.93
T178,T178_P79,P13,2008,2827,0.66
T178,T178_P80,P57,1646,2735,1.38
T178,T178_P81,P70,568,1161,1.36
T178,T178_P82,P127,2304,2726,0.59
T178,T178_P83,P114,2952,2493,1.68
T178,T178_P84,P73,2100,2698,1.11
T178,T178_P85,P42,738,1326,1.41
T178,T178_P86,P183,2339,1864,0.88
T178,T178_P87,P36,2151,1569,1.3
T178,T178_P88,P196,2186,1023,0.67
T178,T178_P89,P172,1032,2010,1.82
T178,T178_P90,P153,1061,1939,1.34
T178,T178_P91,P89,579,2751,0.78
T178,T178_P92,P143,877,2794,1.5
T178,T178_P93,P191,2515,1514,1.97
T178,T178_P94,P186,2442,1788,1.45
T178,T178_P95,P99,695,1333,0.64
T178,T178_P96,P42,2815,1326,1.41
T178,T178_P97,P180,2964,1327,1.53
T178,T178_P98,P18,1579,1065,1.06
T178,T178_P99,P6,2127,1501,0.74
T179,T179_P1,P173,2685,1186,0.9
T179,T179_P2,P68,775,2888,1.59
T179,T179_P3,P50,1312,2563,1.06
T179,T179_P4,P52,2359,1209,1.18
T179,T179_P5,P60,865,1541,0.59
T179,T179_P6,P34,1786,1919,1.72
T179,T179_P7,P92,1201,1206,0.61
T179,T179_P8,P52,1912,1209,1.18
T179,T179_P9,P103,945,2372,1.22
T179,T179_P10,P120,2731,2895,1.6
T179,T179_P11,P21,2401,1447,1.88
T179,T179_P12,P3,1339,1051,1.65
T179,T179_P13,P43,916,2429,1.95
T179,T179_P14,P21,2969,1447,1.88
T179,T179_P15,P42,501,1326,1.41
T179,T179_P16,P98,961,1747,0.52
T179,T179_P17,P57,2228,2735,1.38
T179,T179_P18,P61,2602,2652,0.6
T179,T179_P19,P172,1801,2010,1.82
T179,T179_P20,P34,2415,1919,1.72
T179,T179_P21,P127,2736,2726,0.59
T179,T179_P22,P147,1912,2342,1.47
T179,T179_P23,P97,996,2708,1.31
T179,T179_P24,P49,1393,2960,1.51
T179,T179_P25,P115,804,1501,1.49
T179,T179_P26,P171,2733,2043,0.66
T179,T179_P27,P76,1757,2813,1.03
T179,T179_P28,P68,2927,2888,1.59
T179,T179_P29,P13,1190,2827,0.66
T179,T179_P30,P149,1823,1810,1.89
T179,T179_P31,P13,1076,2827,0.66
T179,T179_P32,P102,1704,1429,1.11
T179,T179_P33,P131,676,1469,0.6
T179,T179_P34,P25,2266,1054,0.67
T179,T179_P35,P71,1666,2130,0.86
T179,T179_P36,P14,1468,2116,1.44
T179,T179_P37,P116,1339,1334,1.23
T179,T179_P38,P175,1524,1096,1.61
T179,T179_P39,P27,2131,1407,1.98
T179,T179_P40,P121,2688,2310,0.59
T179,T179_P41,P28,1080,2466,1.71
T179,T179_P42,P119,2546,1552,0.59
T179,T179_P43,P171,2602,2043,0.66
T179,T179_P44,P44,1264,1865,1.89
T179,T179_P45,P20,557,1191,1.93
T179,T179_P46,P42,877,1326,1.41
T179,T179_P47,P126,2912,1664,1.3
T179,T179_P48,P138,1247,1135,0.62
T179,T179_P49,P27,1292,1407,1.98
T179,T179_P50,P67,2627,2992,1.31
T179,T179_P51,P108,1202,2327,1.09
T179,T179_P52,P147,2736,2342,1.47
T179,T179_P53,P88,2512,1163,0.71
T179,T179_P54,P188,2984,2220,0.57
T179,T179_P55,P113,1457,2093,1.6
T179,T179_P56,P195,2244,2930,1.34
T179,T179_P57,P60,2709,1541,0.59
T179,T179_P58,P63,970,2494,1.0
T179,T179_P59,P132,1225,2683,1.79
T179,T179_P60,P140,1804,2870,1.35
T179,T179_P61,P105,619,2437,1.85
T179,T179_P62,P87,1437,1592,1.3
T179,T179_P63,P147,2341,2342,1.47
T179,T179_P64,P190,593,2083,0.7
T179,T179_P65,P127,2910,2726,0.59
T179,T179_P66,P140,2255,2870,1.35
T179,T179_P67,P104,987,1546,1.8
T179,T179_P68,P117,2459,1946,0.78
T179,T179_P69,P180,750,1327,1.53
T179,T179_P70,P104,2533,1546,1.8
T179,T179_P71,P61,2159,2652,0.6
T179,T179_P72,P133,1100,1065,1.11
T179,T179_P73,P4,1995,2518,1.01
T179,T179_P74,P196,509,1023,0.67
T179,T179_P75,P97,2714,2708,1.31
T179,T179_P76,P37,845,2657,0.69
T179,T179_P77,P169,1200,1449,1.33
T179,T179_P78,P47,1417,1318,1.57
T179,T179_P79,P162,1930,2529,1.16
T179,T179_P80,P84,1152,2354,1.7
T179,T179_P81,P23,2111,2034,1.4
T179,T179_P82,P174,1999,2547,1.83
T179,T179_P83,P4,1872,2518,1.01
T179,T179_P84,P139,2332,1432,1.49
T179,T179_P85,P27,1585,1407,1.98
T179,T179_P86,P104,2832,1546,1.8
T179,T179_P87,P39,798,1013,1.92
T180,T180_P1,P167,1213,1817,1.29
T180,T180_P2,P19,2837,1061,0.74
T180,T180_P3,P36,1840,1569,1.3
T180,T180_P4,P146,2129,1435,0.7
T180,T180_P5,P117,2933,1946,0.78
T180,T180_P6,P11,2783,2385,1.64
T180,T180_P7,P152,2688,2316,1.43
T180,T180_P8,P198,1599,2476,1.54
T180,T180_P9,P61,2261,2652,0.6
T180,T180_P10,P160,2994,2103,0.87
T180,T180_P11,P139,1682,1432,1.49
T180,T180_P12,P140,566,2870,1.35
T180,T180_P13,P41,1019,2650,1.29
T180,T180_P14,P10,1855,1209,1.96
T180,T180_P15,P9,2978,2508,1.58
T180,T180_P16,P178,1441,1313,0.82
T180,T180_P17,P170,2721,1283,1.9
T180,T180_P18,P111,2950,2300,0.93
T180,T180_P19,P184,1527,2221,1.86
T180,T180_P20,P130,1695,1114,0.6
T180,T180_P21,P166,1032,2195,1.71
T180,T180_P22,P77,2980,2764,1.12
T180,T180_P23,P87,2997,1592,1.3
T180,T180_P24,P132,2767,2683,1.79
T180,T180_P25,P162,770,2529,1.16
T180,T180_P26,P166,844,2195,1.71
T180,T180_P27,P73,1920,2698,1.11
T180,T180_P28,P116,2735,1334,1.23
T180,T180_P29,P130,2375,1114,0.6
T180,T180_P30,P193,646,2133,1.16
T180,T180_P31,P178,2307,1313,0.82
T180,T180_P32,P24,1962,2232,1.23
T180,T180_P33,P46,1463,1569,1.53
T180,T180_P34,P140,2145,2870,1.35
T180,T180_P35,P115,2099,1501,1.49
T180,T180_P36,P123,1302,2140,0.58
T180,T180_P37,P139,1264,1432,1.49
T180,T180_P38,P7,2351,1457,0.5
T180,T180_P39,P71,2058,2130,0.86
T180,T180_P40,P200,819,2396,0.55
T180,T180_P41,P158,760,2525,1.02
T180,T180_P42,P185,2389,1130,0.58
T180,T180_P43,P127,3000,2726,0.59
T180,T180_P44,P137,2517,1548,0.56
T180,T180_P45,P99,2719,1333,0.64
T180,T180_P46,P39,2853,1013,1.92
T180,T180_P47,P112,2571,1350,1.54
T180,T180_P48,P128,1130,2573,1.26
T180,T180_P49,P34,1811,1919,1.72
T180,T180_P50,P133,2862,1065,1.11
T180,T180_P51,P51,2523,1689,1.85
T180,T180_P52,P192,656,2988,0.74
T180,T180_P53,P165,2679,2838,1.98
T180,T180_P54,P82,2647,1142,0.59
T180,T180_P55,P1,2132,2309,1.83
T180,T180_P56,P165,1262,2838,1.98
T180,T180_P57,P175,1472,1096,1.61
T180,T180_P58,P95,712,1928,0.65
T180,T180_P59,P179,1603,2285,1.01
T180,T180_P60,P8,1976,1285,1.58
T180,T180_P61,P194,2098,2762,1.56
T180,T180_P62,P98,1859,1747,0.52
T180,T180_P63,P176,2370,2763,0.73
T180,T180_P64,P146,656,1435,0.7
T180,T180_P65,P8,1011,1285,1.58
T180,T180_P66,P43,1645,2429,1.95
T180,T180_P67,P139,1220,1432,1.49
T180,T180_P68,P200,1903,2396,0.55
T180,T180_P69,P96,1599,2301,1.48
T180,T180_P70,P65,1247,2098,0.92
T180,T180_P71,P135,2110,1646,1.35
T180,T180_P72,P118,2931,1777,0.83
T180,T180_P73,P101,1303,1727,0.85
T180,T180_P74,P36,1945,1569,1.3
T180,T180_P75,P157,1704,1505,0.7
T180,T180_P76,P48,1510,1440,1.1
T180,T180_P77,P163,1045,2197,1.31
T180,T180_P78,P175,2681,1096,1.61
T180,T180_P79,P190,2859,2083,0.7
T180,T180_P80,P69,2103,1775,1.82
T180,T180_P81,P57,1296,2735,1.38
T180,T180_P82,P140,2845,2870,1.35
T180,T180_P83,P27,1893,1407,1.98
T180,T180_P84,P104,1173,1546,1.8
T180,T180_P85,P67,826,2992,1.31
T180,T180_P86,P176,1842,2763,0.73
T181,T181_P1,P137,1883,1548,0.56
T181,T181_P2,P185,2479,1130,0.58
T181,T181_P3,P46,1906,1569,1.53
T181,T181_P4,P100,1186,1758,1.63
T181,T181_P5,P148,1203,2022,1.19
T181,T181_P6,P104,2913,1546,1.8
T181,T181_P7,P57,1410,2735,1.38
T181,T181_P8,P88,2669,1163,0.71
T181,T181_P9,P156,2015,1285,1.26
T181,T181_P10,P27,1415,1407,1.98
T181,T181_P11,P130,935,1114,0.6
T181,T181_P12,P144,2102,2470,0.97
T181,T181_P13,P95,1998,1928,0.65
T181,T181_P14,P7,2505,1457,0.5
T181,T181_P15,P133,1576,1065,1.11
T181,T181_P16,P99,2788,1333,0.64
T181,T181_P17,P84,564,2354,1.7
T181,T181_P18,P157,1812,1505,0.7
T181,T181_P19,P194,2497,2762,1.56
T181,T181_P20,P198,1676,2476,1.54
T181,T181_P21,P67,1418,2992,1.31
T181,T181_P22,P2,1295,1228,1.63
T181,T181_P23,P79,991,2182,0.58
T181,T181_P24,P173,2598,1186,0.9
T181,T181_P25,P148,805,2022,1.19
T181,T181_P26,P29,2471,2330,0.86
T181,T181_P27,P154,2483,1292,0.65
T181,T181_P28,P43,692,2429,1.95
T181,T181_P29,P51,2636,1689,1.85
T181,T181_P30,P181,1866,2622,1.78
T181,T181_P31,P149,1466,1810,1.89
T181,T181_P32,P69,654,1775,1.82
T181,T181_P33,P23,1991,2034,1.4
T181,T181_P34,P54,2115,1778,0.6
T181,T181_P35,P79,861,2182,0.58
T181,T181_P36,P84,1702,2354,1.7
T181,T181_P37,P117,940,1946,0.78
T181,T181_P38,P84,1842,2354,1.7
T181,T181_P39,P52,939,1209,1.18
T181,T181_P40,P56,1210,1735,1.33
T181,T181_P41,P94,1378,1569,1.78
T181,T181_P42,P108,2449,2327,1.09
T181,T181_P43,P187,2648,1781,1.74
T182,T182_P1,P61,2245,2652,0.6
T182,T182_P2,P115,1799,1501,1.49
T182,T182_P3,P12,565,2516,1.26
T182,T182_P4,P159,1588,2149,0.6
T182,T182_P5,P39,946,1013,1.92
T182,T182_P6,P73,856,2698,1.11
T182,T182_P7,P10,1949,1209,1.96
T182,T182_P8,P46,2370,1569,1.53
T182,T182_P9,P99,2667,1333,0.64
T182,T182_P10,P32,2923,1859,0.62
T182,T182_P11,P135,2436,1646,1.35
T182,T182_P12,P144,746,2470,0.97
T182,T182_P13,P155,1039,1542,1.31
T182,T182_P14,P194,2457,2762,1.56
T182,T182_P15,P2,1612,1228,1.63
T182,T182_P16,P93,1031,1778,1.71
T182,T182_P17,P61,2606,2652,0.6
T182,T182_P18,P135,2784,1646,1.35
T182,T182_P19,P197,1926,2393,1.92
T182,T182_P20,P103,1166,2372,1.22
T182,T182_P21,P36,1855,1569,1.3
T182,T182_P22,P143,2253,2794,1.5
T182,T182_P23,P107,739,2399,0.5
T182,T182_P24,P84,2890,2354,1.7
T182,T182_P25,P130,2201,1114,0.6
T182,T182_P26,P194,2342,2762,1.56
T182,T182_P27,P138,2311,1135,0.62
T182,T182_P28,P72,1723,1600,1.21
T182,T182_P29,P43,1066,2429,1.95
T182,T182_P30,P127,1883,2726,0.59
T182,T182_P31,P131,1881,1469,0.6
T182,T182_P32,P190,1645,2083,0.7
T183,T183_P1,P162,1890,2529,1.16
T183,T183_P2,P188,2909,2220,0.57
T183,T183_P3,P109,1989,1146,1.89
T183,T183_P4,P82,1679,1142,0.59
T183,T183_P5,P46,2556,1569,1.53
T183,T183_P6,P33,1747,1451,1.6
T183,T183_P7,P158,986,2525,1.02
T183,T183_P8,P22,2253,1476,1.88
T183,T183_P9,P86,604,2583,0.79
T183,T183_P10,P35,525,2206,1.97
T183,T183_P11,P11,675,2385,1.64
T183,T183_P12,P40,1756,2554,0.75
T183,T183_P13,P96,1440,2301,1.48
T183,T183_P14,P151,1450,2872,0.51
T183,T183_P15,P19,1468,1061,0.74
T183,T183_P16,P34,974,1919,1.72
T183,T183_P17,P84,1799,2354,1.7
T183,T183_P18,P18,1353,1065,1.06
T183,T183_P19,P2,1827,1228,1.63
T183,T183_P20,P88,2468,1163,0.71
T183,T183_P21,P9,2637,2508,1.58
T183,T183_P22,P53,2243,1189,0.87
T183,T183_P23,P143,1246,2794,1.5
T183,T183_P24,P175,911,1096,1.61
T183,T183_P25,P73,1742,2698,1.11
T183,T183_P26,P73,2629,2698,1.11
T183,T183_P27,P135,2069,1646,1.35
T183,T183_P28,P99,2902,1333,0.64
T183,T183_P29,P159,2509,2149,0.6
T183,T183_P30,P37,2546,2657,0.69
T183,T183_P31,P177,1409,1224,0.92
T183,T183_P32,P109,2339,1146,1.89
T183,T183_P33,P164,2306,1877,0.95
T183,T183_P34,P185,1698,1130,0.58
T183,T183_P35,P165,2192,2838,1.98
T183,T183_P36,P39,526,1013,1.92
T183,T183_P37,P34,2000,1919,1.72
T183,T183_P38,P132,1186,2683,1.79
T183,T183_P39,P95,1679,1928,0.65
T183,T183_P40,P54,785,1778,0.6
T183,T183_P41,P135,1394,1646,1.35
T183,T183_P42,P45,2725,1696,1.63
T183,T183_P43,P28,1047,2466,1.71
T183,T183_P44,P49,757,2960,1.51
T183,T183_P45,P33,1319,1451,1.6
T183,T183_P46,P156,1086,1285,1.26
T183,T183_P47,P166,529,2195,1.71
T183,T183_P48,P161,1748,1538,0.93
T183,T183_P49,P160,879,2103,0.87
T183,T183_P50,P16,2044,2209,1.26
T183,T183_P51,P190,533,2083,0.7
T183,T183_P52,P24,2628,2232,1.23
T183,T183_P53,P63,2201,2494,1.0
T183,T183_P54,P68,2505,2888,1.59
T183,T183_P55,P41,1335,2650,1.29
T183,T183_P56,P184,2764,2221,1.86
T183,T183_P57,P119,1913,1552,0.59
T183,T183_P58,P7,2681,1457,0.5
T183,T183_P59,P43,2431,2429,1.95
T183,T183_P60,P104,2624,1546,1.8
T183,T183_P61,P181,856,2622,1.78
T183,T183_P62,P171,2367,2043,0.66
T183,T183_P63,P46,1240,1569,1.53
T183,T183_P64,P90,2466,1476,1.19
T183,T183_P65,P119,1814,1552,0.59
T183,T183_P66,P67,1987,2992,1.31
T183,T183_P67,P144,1588,2470,0.97
T183,T183_P68,P124,1055,1449,1.22
T183,T183_P69,P98,1133,1747,0.52
T183,T183_P70,P147,633,2342,1.47
T183,T183_P71,P84,1083,2354,1.7
T183,T183_P72,P159,869,2149,0.6
T183,T183_P73,P131,2357,1469,0.6
T183,T183_P74,P98,2768,1747,0.52
T183,T183_P75,P62,918,1088,0.55
T183,T183_P76,P101,717,1727,0.85
T183,T183_P77,P141,1244,2931,0.97
T183,T183_P78,P184,2300,2221,1.86
T183,T183_P79,P31,2420,2116,1.35
T183,T183_P80,P45,759,1696,1.63
T183,T183_P81,P118,1380,1777,0.83
T183,T183_P82,P51,2314,1689,1.85
T183,T183_P83,P184,1389,2221,1.86
T183,T183_P84,P145,2886,1644,0.9
T183,T183_P85,P48,619,1440,1.1
T183,T183_P86,P84,1244,2354,1.7
T183,T183_P87,P45,1135,1696,1.63
T183,T183_P88,P148,2821,2022,1.19
T183,T183_P89,P158,1376,2525,1.02
T184,T184_P1,P44,912,1865,1.89
T184,T184_P2,P188,2249,2220,0.57
T184,T184_P3,P84,2896,2354,1.7
T184,T184_P4,P20,1741,1191,1.93
T184,T184_P5,P61,2765,2652,0.6
T184,T184_P6,P141,1089,2931,0.97
T184,T184_P7,P61,1182,2652,0.6
T184,T184_P8,P84,1989,2354,1.7
T184,T184_P9,P180,1501,1327,1.53
T184,T184_P10,P148,2712,2022,1.19
T184,T184_P11,P53,1811,1189,0.87
T184,T184_P12,P143,1761,2794,1.5
T184,T184_P13,P69,2211,1775,1.82
T184,T184_P14,P32,2503,1859,0.62
T184,T184_P15,P186,2396,1788,1.45
T184,T184_P16,P189,2519,1958,1.0
T184,T184_P17,P57,1161,2735,1.38
T184,T184_P18,P101,1687,1727,0.85
T184,T184_P19,P64,580,1940,1.27
T184,T184_P20,P147,1862,2342,1.47
T184,T184_P21,P67,1539,2992,1.31
